 ,statussummary,status,asm,jira,sample,accession,species,coi,organelle,uli,sts_priority,common name,sex,genomic sex,ploidy,taxon,genus,family,family_taxon,order,phylum,BioSample,BioProject,darwin,vgp_orders,vgp_plus,asg,erga-pilot,erga-bge,tol,25g,psyche,bat1k,aegis,nematodes,britain&ireland,dnazoo,cichlids,BADASS,filr,rodents,jiggins,meier,jaron,murchison,millport,cetacean,R&D,protist-microalgae,UKbutterflies,sts size (Mb),est. size (Mb),htzgy (%),rep frac (%),long read cov (gscope),long read cov (sts),10XG cov (gscope),10XG cov (sts),last_data,sts pacbio status (new),sts hic status (new),hic_from,PacBio,ONT,10XG,Htag,BioNano,HiC,RNAseq,IsoSeq,raw data sub,submission todo,runs,contig N50 (Mb),contig count,scaffold N50 (Mb),"scaffold	count",longest (Mb),length (Mb),BUSCO,QV,completeness,pipeline status,doi,notes,"Calculated, for Family_TXID_Pivot"
,5 data issue,52_hic_fail,,hic fail,qcStiSubt10,Ox002297,Stigmatogaster subterranea,,,,1,western yellow centipede,U,,,173289,Stigmatogaster,Himantariidae,60156,Geophilomorpha,Arthropoda,SAMEA112232531,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,293,173,1.4,28,103,63,,,2024-04-09,COMPLETE,COMPLETE,qcStiSubt1,●,,●,,,●,●,,,,qcStiSubt10,8.70,64,-,-,26.99,180,"C:98.0%[S:96.4%,D:1.6%],F:1.3%,M:0.7%,n:1013",68.3,99.6,hifiasm-0.19.8-r603+purge+yahs,,,
,4 data complete,41_data_asm,,mito,qdChoPalm2,NHMUK014446410,Choneiulus palmatus,,,,,,U,,,1008849,Choneiulus,Blaniulidae,88022,Julida,Arthropoda,SAMEA110034692,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,626,699,0.9,51,45,52,,,2024-08-20,IN_PROGRESS,COMPLETE,qdChoPalm1,●,,,,,●,,,,,,,,,,,,,,,,,,"Blaniulidae,88022"
,4 data complete,41_data_asm,,scaffold alt,qdNanPoly8,NHMUK014551879,Nanogona polydesmoides,,,,2,,,,,2794005,Nanogona,Craspedosomatidae,421780,Chordeumatida,Arthropoda,SAMEA112222325,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,626,567,0.9,37,50,50,,,2024-07-10,UNKNOWN,COMPLETE,qdNanPoly1,●,,,,,●,●,,,,,0.66,"3,103",19.93,"2,245",31.68,646,"C:97.0%[S:65.9%,D:31.1%],F:2.2%,M:0.8%,n:1013",56.2,98.6,hifiasm-0.19.8-r603+purge+yahs,,,"Craspedosomatidae,421780"
,4 data complete,41_data_asm,,,qdOmmMore1,NHMUK014551760,Ommatoiulus moreletii,,,,,,U,,,1008864,Ommatoiulus,Julidae,41449,Julida,Arthropoda,SAMEA112624632,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,626,466,2.6,46,86,67,,,2024-05-03,COMPLETE,UNKNOWN,qdOmmMore1,●,,,,,●,,,,,,,,,,,,,,,,,,"Julidae,41449"
,4 data complete,41_data_asm,tolpipe,,qdOmmSabu2,SAN0001825,Ommatoiulus sabulosus,3,,,,,U,,,1008866,Ommatoiulus,Julidae,41449,Julida,Arthropoda,SAMEA12997856,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,626,591,0.6,57,31,32,,,2023-09-10,IN_PROGRESS,COMPLETE,qdOmmSabu1,●,,,,,●,,,,,,1.44,"2,709",4.77,"2,482",30.80,546,"C:97.0%[S:95.8%,D:1.2%],F:1.9%,M:1.1%,n:1013",54.6,97.2,hifiasm-0.19.5-r587+purge+yahs,,,"Julidae,41449"
,4 data complete,41_data_asm,tolpipe,,qdOphPilo2,NHMUK014449190,Ophyiulus pilosus,3,,,,,U,,,118470,Ophyiulus,Julidae,41449,Julida,Arthropoda,SAMEA9066051,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,626,334,1.2,35,52,35,,,2023-04-08,IN_PROGRESS,COMPLETE,qdOphPilo1,●,,,,,●,●,,,,,0.82,"5,758",6.89,"4,504",39.82,578,"C:96.6%[S:93.7%,D:2.9%],F:2.0%,M:1.4%,n:1013",59.0,99.5,hifiasm-0.16.1-r375+purge+yahs,,,"Julidae,41449"
,4 data complete,41_data_asm,,mito,qeLepCurv1,Ox003289,Lepidocyrtus curvicollis,,,,2,,U,,,707887,Lepidocyrtus,Entomobryidae,48704,Collembola,Arthropoda,SAMEA113425830,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,225,193,0.4,11,118,104,,,2024-03-25,UNKNOWN,COMPLETE,qeLepCurv2,●,,,,,●,,,,,,3.61,125,31.99,35,42.26,200,"C:96.5%[S:94.5%,D:2.0%],F:1.2%,M:2.3%,n:1013",64.7,99.9,hifiasm-0.19.8-r603+purge+yahs,,,"Entomobryidae,48704"
,4 data complete,41_data_asm,,mito,qePogLong1,Ox003278,Pogonognathellus longicornis,,,,2,,U,,,707266,Pogonognathellus,Tomoceridae,79716,Collembola,Arthropoda,SAMEA113425822,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,225,316,0.6,19,72,104,,,2024-03-25,UNKNOWN,COMPLETE,qePogLong2,●,,,,,●,,,,,,1.18,548,57.40,106,94.83,358,"C:95.2%[S:92.9%,D:2.3%],F:1.1%,M:3.7%,n:1013",59.9,99.6,hifiasm-0.19.8-r603+purge+yahs,,,"Tomoceridae,79716"
,5 data issue,52_hic_fail,,hic fail; actually problem with PacBio? sample swap - Kamil investigating,qeSmiViri1,SAN26000333,Sminthurus viridis,,,,1,,M,,,109609,Sminthurus,Sminthuridae,39131,Collembola,Arthropoda,SAMEA114438323,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,225,187,1.0,11,107,93,,,2024-04-26,UNKNOWN,UNKNOWN,qeSmiViri6,●,,,,,●,,,,,,1.26,385,-,-,5.89,209,"C:94.6%[S:93.0%,D:1.6%],F:2.2%,M:3.2%,n:1013",62.5,99.8,hifiasm-0.19.8-r603+purge+yahs,,,
,4 data complete,41_data_asm,tolpipe,,qqMitMori1,Ox002556,Mitopus morio,3,,,,saddleback harvestman,U,,,1267525,Mitopus,Phalangiidae,101160,Opiliones,Arthropoda,SAMEA112232747,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,"1,100",673,1.4,58,28,18,,,2023-08-23,IN_PROGRESS,COMPLETE,qqMitMori1,●,,,,,●,,,,,,1.77,"1,647",20.47,980,34.88,641,"C:97.3%[S:95.5%,D:1.8%],F:1.2%,M:1.5%,n:1013",57.8,96.5,hifiasm-0.19.5-r587+purge+yahs,,,"Phalangiidae,101160"
,4 data complete,41_data_asm,,scaffold alt,qqNemBima4,Ox002302,Nemastoma bimaculatum,3,,,,,U,,,121211,Nemastoma,Nemastomatidae,43285,Opiliones,Arthropoda,SAMEA112232536,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,"1,100","1,076",0.4,58,23,23,,,2024-01-09,IN_PROGRESS,COMPLETE,qqNemBima2,●,,,,,●,,,,,,1.99,"1,212",105.49,446,290.70,"1,044","C:95.5%[S:95.1%,D:0.4%],F:2.6%,M:1.9%,n:1013",59.2,98.0,hifiasm-0.19.8-r603+purge+yahs,,,"Nemastomatidae,43285"
,6 data generation,63_lr_topup_hic,tolpipe,,qxAdnAngl1,MBA-210918-003A,Adna anglica,3,,,,cup coral barnacle,U,,,1487353,Adna,Pyrgomatidae,41113,Sessilia,Arthropoda,SAMEA110450191,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,"1,139",842,3.7,60,27,22,,,2023-01-19,IN_PROGRESS,IN_PROGRESS,qxAdnAngl2,●,,,,,●,●,,,,,0.31,"7,051",57.30,"1,929",155.67,"1,186","C:92.1%[S:74.7%,D:17.4%],F:3.8%,M:4.1%,n:1013",55.6,96.8,hifiasm-0.16.1-r375+purge+yahs,,,"Pyrgomatidae,41113"
,4 data complete,41_data_asm,,millport; move to dtol,qxCliPagu9,SAN20000836,Clistosaccus paguri,,,,1,,F,,,319673,Clistosaccus,Clistosaccidae,319671,Akentrogonida,Arthropoda,SAMEA12813472,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,"1,841",951,1.2,64,220,125,,,2024-06-18,COMPLETE,COMPLETE,"qxCliPagu2,qxCliPagu9",●,,,,,●,●,,,,,1.63,"2,279",53.79,"1,285",77.55,"1,029","C:91.6%[S:84.8%,D:6.8%],F:3.5%,M:4.9%,n:1013",53.7,95.9,hifiasm-0.19.8-r603+purge+yahs,,,"Clistosaccidae,319671"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","
,4 data complete,41_data_asm,tolpipe,reasm with new data,tnLinRube2,MBA-220717-009D,Lineus ruber,3,,,,(a ribbon worm),U,,,88926,Lineus,Lineidae,6222,Heteronemertea,Nemertea,SAMEA112789108,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,"1,369","1,030",0.8,59,70,54,,,2024-06-06,IN_PROGRESS,COMPLETE,tnLinRube1,●,,,,,●,,,,,,1.61,"1,697",55.96,567,118.89,"1,093","C:95.9%[S:93.0%,D:2.9%],F:2.6%,M:1.5%,n:954",62.5,98.6,hifiasm-0.19.8-r603+purge+yahs,,,"Lineidae,6222"
,5 data issue,52_hic_fail,,,tnParCorr1,SAN20001667,Parborlasia corrugatus,,,,1,corrugated ribbon worm,U,,,187802,Parborlasia,Cerebratulidae,6222,Heteronemertea,Nemertea,SAMEA113904291,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,"1,369",853,1.8,49,74,47,,,2024-03-05,IN_PROGRESS,UNKNOWN,tnParCorr1,●,,,,,●,●,,,,,0.08,"13,654",0.30,"7,403",1.93,773,"C:89.5%[S:87.7%,D:1.8%],F:4.2%,M:6.3%,n:954",59.8,99.5,hifiasm-0.19.8-r603+purge+yahs,,,
,4 data complete,41_data_asm,,,tzCraElli1,MBA-210525-010A,Cradoscrupocellaria ellisii,,,,,(an erect bryozoan),H,,,2844362,Cradoscrupocellaria,Candidae,97286,Cheilostomatida,Bryozoa,SAMEA12219426,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,"1,565",433,1.5,35,148,45,,,2024-03-16,UNKNOWN,COMPLETE,tzCraElli1,●,,,,,●,,,,,,1.38,"3,682",4.80,"3,349",31.30,720,"C:84.0%[S:76.2%,D:7.8%],F:9.1%,M:6.9%,n:954",50.5,99.2,hifiasm-0.19.8-r603+purge+yahs,,,"Candidae,97286"
,6 data generation,63_lr_topup_hic,tolpipe,,tzPlaPati1,MBA-210527-023A,Plagioecia patina,,,,,copying bryozoan,H,,,98853,Plagioecia,Plagioeciidae,98851,Cyclostomatida,Bryozoa,SAMEA110449786,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,770,914,0.5,118,19,24,,,2023-04-24,UNKNOWN,COMPLETE,tzPlaPati1,●,,,,,●,●,,,,,0.09,"9,362",-,-,4.00,524,"C:79.3%[S:74.4%,D:4.9%],F:10.3%,M:10.4%,n:954",50.7,97.1,hifiasm-0.16.1-r375+purge,,,"Plagioeciidae,98851"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","
,4 data complete,41_data_asm,,,pcOvuParv1,Ox800025,Ovulinata parva,,,,,,NA,,,985831,Ovulinata,Ovulinatidae,178376,Euglyphida,Imbricatea,SAMEA12753556,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,116,101,2.3,99,177,185,,,2023-07-24,COMPLETE,UNKNOWN,pcOvuParv1,●,,,,,●,,,,,,,,,,,,,,,,,,"Ovulinatidae,178376"
,4 data complete,41_data_asm,tolpipe,,pyOxyMari1,MBA-211005-001A,Oxyrrhis marina,,,,,(a marine dinoflagellate),U,,,2969,Oxyrrhis,Oxyrrhinaceae,174810,Oxyrrhinales,Myzozoa,SAMEA110450247,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,116,50,0.9,42,383,191,,,2023-07-02,IN_PROGRESS,UNKNOWN,pyOxyMari1,●,,,,,●,,,,,,0.29,"2,006",-,-,5.48,133,"C:91.8%[S:48.5%,D:43.3%],F:4.7%,M:3.5%,n:171",49.8,97.4,hifiasm-0.19.5-r587+purge,,,"Oxyrrhinaceae,174810"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","
,4 data complete,41_data_asm,,,ucChlSpea1,MBA-220120-001A,Chlamydomonas sp. PLY 498,,,,,(a marine microalgae),U,,,2949299,Chlamydomonas,Chlamydomonadaceae,3051,Volvocales,Chlorophyta,SAMEA110450241,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,293,175,0.7,55,138,88,,,2023-08-07,IN_PROGRESS,UNKNOWN,ucChlSpea1,●,,,,,●,,,,,,0.37,"2,176",0.86,"1,849",5.14,206,"C:78.1%[S:70.6%,D:7.5%],F:7.5%,M:14.4%,n:255",54.5,98.8,hifiasm-0.19.8-r603+purge+yahs,,,"Chlamydomonadaceae,3051"
,4 data complete,41_data_asm,,1,ucCodAdha1,Ox800039,Codium adhaerens,,,,,,NA,,,414120,Codium,Codiaceae,3131,Bryopsidales,Chlorophyta,SAMEA110255634,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,856,588,1.5,75,34,25,,,2023-06-30,IN_PROGRESS,UNKNOWN,ucCodAdha1,●,,,,,●,,,,,,1.13,"1,295",-,-,8.83,427,"C:69.8%[S:60.8%,D:9.0%],F:11.4%,M:18.8%,n:255",57.5,90.1,hifiasm-0.19.5-r587+purge,,,"Codiaceae,3131"
,4 data complete,41_data_asm,,,ucPleTerr1,Ox800055,Pleurastrum terricola,,,,,,NA,,,34116,Pleurastrum,Pleurastraceae,2682564,Chlamydomonadales,Chlorophyta,SAMEA110255650,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,293,64,1.0,33,367,88,,,2023-08-01,COMPLETE,UNKNOWN,ucPleTerr1,●,,,,,●,,,,,,,,,,,,,,,,,,"Pleurastraceae,2682564"
,4 data complete,41_data_asm,,,ucStiBaci1,Ox800017,Stichococcus bacillaris,,,,,,NA,,,37433,Stichococcus,Prasiolaceae,2910630,Prasiolales,Chlorophyta,SAMEA12753548,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,80,67,1.5,50,311,284,,,2024-08-02,UNKNOWN,COMPLETE,ucStiBaci1,●,,,●,,●,,,,,,,,,,,,,,,,,,
,4 data complete,41_data_asm,,1,ucStiTenu1,Ox800048,Stigeoclonium tenue,2,,,,,NA,,,764117,Stigeoclonium,Chaetophoraceae,33093,Chaetophorales,Chlorophyta,SAMEA110255643,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,276,492,0.6,76,42,79,,,2023-09-25,IN_PROGRESS,UNKNOWN,ucStiTenu1,●,,,,,●,,,,,,1.68,425,-,-,6.40,175,"C:73.8%[S:67.1%,D:6.7%],F:9.8%,M:16.4%,n:255",55.9,90.9,hifiasm-0.19.5-r587+purge,,,"Chaetophoraceae,33093"
,4 data complete,41_data_asm,,,uoAlaEscu1,MBA-210829-001A,Alaria esculenta,,,,,Atlantic wakame,U,,,2889,Alaria,Alariaceae,2887,Laminariales,Ochrophyta,SAMEA13854144,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,611,481,1.1,36,99,126,,,2024-08-14,COMPLETE,COMPLETE,uoAlaEscu1,●,,,,,●,,,,,,,,,,,,,,,,,,"Alariaceae,2887"
,4 data complete,41_data_asm,,,uoAstGlai1,Ox800056,Asterionellopsis glacialis,3,,,,,NA,,,33640,Asterionellopsis,Fragilariaceae,33856,Fragilariales,Ochrophyta,SAMEA110255651,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,31,20,0.0,85,762,570,,,2023-09-30,IN_PROGRESS,UNKNOWN,uoAstGlai1,●,,,,,●,,,,,,,,,,,,,,,,,,"Fragilariaceae,33856"
,4 data complete,41_data_asm,,,uoAulGran1,Ox800006,Aulacoseira granulata,,,,,,NA,,,285082,Aulacoseira,Aulacoseiraceae,49232,Aulacoseirales,Ochrophyta,SAMEA12753537,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,34,51,0.3,33,66,104,,,2024-07-03,COMPLETE,COMPLETE,uoAulGran1,●,,,,,●,,,,,,1.20,147,3.53,90,9.50,56,"C:81.2%[S:74.9%,D:6.3%],F:6.7%,M:12.1%,n:255",61.0,99.8,hifiasm-0.19.8-r603+purge+yahs,,,"Aulacoseiraceae,49232"
,4 data complete,41_data_asm,,need to assemble plastid too?,uoCarCost1,MBA-210825-002A,Carpomitra costata,3,,,,tassel weed,U,,,66794,Carpomitra,Sporochnaceae,105417,Sporochnales,Ochrophyta,SAMEA13854017,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,391,359,0.4,28,133,137,,,2024-08-19,UNKNOWN,COMPLETE,uoCarCost1,●,,,,,●,●,,,,,,,,,,,,,,,,,"Sporochnaceae,105417"
,4 data complete,41_data_asm,,multiple peaks - cobiont asm,uoCycPseu1,Ox800001,Cyclotella pseudostelligera,,,,,,NA,,,259834,Cyclotella,Stephanodiscaceae,1365474,Thalassiosirales,Ochrophyta,SAMEA12753457,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,34,269,1.4,85,76,622,,,2023-04-30,UNKNOWN,UNKNOWN,uoCycPseu1,●,,,,,●,,,,,,3.14,459,-,-,10.02,163,"C:77.7%[S:67.1%,D:10.6%],F:8.2%,M:14.1%,n:255",55.7,97.2,hifiasm-0.19.5-r587+purge,,,"Stephanodiscaceae,1365474"
,4 data complete,41_data_asm,,,uoLamOchr1,MBA-210427-001A,Laminaria ochroleuca,,,,,golden kelp,U,,,90902,Laminaria,Laminariaceae,33636,Laminariales,Ochrophyta,SAMEA12219408,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,496,352,1.5,43,205,152,,,2024-07-12,UNKNOWN,COMPLETE,uoLamOchr1,●,,,,,●,●,,,,,2.57,853,-,-,16.50,"1,050","C:93.4%[S:92.4%,D:1.0%],F:2.4%,M:4.2%,n:5295",54.5,98.9,hifiasm-0.19.8-r603+purge,,,"Laminariaceae,33636"
,4 data complete,41_data_asm,,,uoRhoGibb1,SAN20002004,Rhopalodia gibba,,,,1,,U,,,245179,Rhopalodia,Rhopalodiaceae,245177,Rhopalodiales,Ochrophyta,SAMEA114461099,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,27,548,6.9,140,35,787,,,2024-05-07,UNKNOWN,UNKNOWN,uoRhoGibb1,●,,,,,●,,,,,,,,,,,,,,,,,,
,4 data complete,41_data_asm,,,uoStaSimu1,Ox800034,Stauroneis simulans,,,,,,NA,,,555749,Stauroneis,Stauroneidaceae,265582,Naviculales,Ochrophyta,SAMEA110255629,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,27,47,26.6,57,489,949,,,2023-08-01,COMPLETE,UNKNOWN,uoStaSimu1,●,,,,,●,,,,,,,,,,,,,,,,,,"Stauroneidaceae,265582"
,4 data complete,41_data_asm,,,uoTriMobi1,Ox800041,Trieres mobiliensis,,,,,,NA,,,655800,Trieres,Triceratiaceae,2910914,Triceratiales,Bacillariophyta,SAMEA110255636,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,31,305,3.1,102,62,804,,,2023-06-23,IN_PROGRESS,UNKNOWN,uoTriMobi2,●,,,,,●,,,,,,,,,,,,,,,,,,"Triceratiaceae,2910914"
,4 data complete,41_data_asm,,,urCalJuba2,MBA-220717-003A,Calliblepharis jubata,,,,,false eyelash weed,U,,,31414,Calliblepharis,Cystocloniaceae,31412,Gigartinales,Rhodophyta,SAMEA112789105,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,183,205,0.5,51,92,134,,,2024-08-03,COMPLETE,COMPLETE,urCalJuba2,●,,,,,●,,,,,,,,,,,,,,,,,,"Cystocloniaceae,31412"
,4 data complete,41_data_asm,,,urCorOffi1,MBA-220204-002A,Corallina officinalis,,,,,coral weed,U,,,35170,Corallina,Corallinaceae,31396,Corallinales,Rhodophyta,SAMEA14013709,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,587,285,1.0,31,120,80,,,2024-06-18,COMPLETE,COMPLETE,urCorOffi1,●,,,,,●,,,,,,0.09,"15,566",0.11,"13,979",7.57,847,"C:89.8%[S:48.2%,D:41.6%],F:4.7%,M:5.5%,n:255",47.3,99.5,hifiasm-0.19.8-r603+purge+yahs,,,"Corallinaceae,31396"
,4 data complete,41_data_asm,,,urGraMult1,MBA-210525-001A,Gracilaria multipartita,,,,,cleaved wart weed,U,,,172945,Gracilaria,Gracilariaceae,31469,Gracilariales,Rhodophyta,SAMEA13853887,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,196,83,0.5,55,698,350,,,2024-05-07,UNKNOWN,COMPLETE,urGraMult1,●,,,,,●,●,,,,,,,,,,,,,,,,,"Gracilariaceae,31469"
,4 data complete,41_data_asm,,,urPyrLeuc1,MBA-210526-001A,Pyropia leucosticta,3,,,,(a red seaweed),U,,,35146,Pyropia,Bangiaceae,31345,Bangiales,Rhodophyta,SAMEA12219427,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,489,468,3.6,153,117,118,,,2024-07-12,UNKNOWN,COMPLETE,urPyrLeuc1,●,,,,,●,,,,,,0.15,"8,176",0.32,"6,351",2.27,478,"C:53.3%[S:52.9%,D:0.4%],F:17.6%,M:29.1%,n:255",52.4,98.7,hifiasm-0.19.8-r603+purge+yahs,,,"Bangiaceae,31345"
,4 data complete,41_data_asm,,,urSteInte1,MBA-210823-010A,Stenogramma interruptum,3,,,,papery fan weed,U,,,32602,Stenogramma,Phyllophoraceae,28021,Gigartinales,Rhodophyta,SAMEA13853911,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,152,125,0.4,66,376,342,,,2024-07-12,UNKNOWN,COMPLETE,urSteInte1,●,,,,,●,,,,,,0.02,"46,169",-,-,0.72,"1,183","C:49.0%[S:40.4%,D:8.6%],F:12.5%,M:38.5%,n:255",51.2,93.9,hifiasm-0.19.8-r603+purge,,,"Phyllophoraceae,28021"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,","
,4 data complete,41_data_asm,,scaffold alt,wcAllChlo2,NHMUK014446996,Allolobophora chlorotica,,,,,,H,,,302034,Allolobophora,Lumbricidae,6392,Crassiclitellata,Annelida,SAMEA9654311,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,724,"1,024",2.8,43,36,55,,,2024-06-13,IN_PROGRESS,COMPLETE,wcAllChlo1,●,,,,,●,,,,,,0.16,"15,868",45.81,"7,890",104.85,"1,537","C:91.1%[S:82.6%,D:8.5%],F:4.7%,M:4.2%,n:954",52.0,98.2,hifiasm-0.19.8-r603+purge+yahs,,,"Lumbricidae,6392"
,4 data complete,41_data_asm,,poor hic,wdScoSqua5,MBA-201117-012C,Scolelepis squamata,,,,,(a bristleworm),U,,,95536,Scolelepis,Spionidae,46599,Spionida,Annelida,SAMEA110450175,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,489,"1,746",3.9,41,41,151,,,2024-03-06,UNKNOWN,COMPLETE,wdScoSqua2,●,,,,,●,,,,,,7.57,"1,276",-,-,48.21,"2,105","C:93.8%[S:82.3%,D:11.5%],F:3.8%,M:2.4%,n:954",66.4,99.6,hifiasm-0.19.8-r603+purge+yahs,,,"Spionidae,46599"
,4 data complete,41_data_asm,tolpipe,overpurged; mito,weThaThaa1,MBA-210426-007A,Thalassema thalassema,2,,,,(a spoon worm),U,,,273019,Thalassema,Thalassematidae,2589731,Echiuroidea,Annelida,SAMEA13853388,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,978,"1,528",3.8,41,47,77,,,2023-10-26,COMPLETE,COMPLETE,weThaThaa1,●,,,,,●,●,,,,,12.89,770,96.99,381,132.42,"1,693","C:95.0%[S:91.8%,D:3.2%],F:3.2%,M:1.8%,n:954",64.1,99.4,hifiasm-0.19.5-r587+purge+yahs,,,"Thalassematidae,2589731"
,4 data complete,41_data_asm,,30% hic mapped; sample swap?,wpHedDive2,MBA-200919-016A,Hediste diversicolor,,,,1,,U,,,126592,Hediste,Nereididae,39820,Phyllodocida,Annelida,SAMEA8717438,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,"1,487",884,0.6,45,34,20,,,2024-02-20,IN_PROGRESS,COMPLETE,wpHedDive2,●,,●,,,●,●,,,,,2.59,852,49.60,338,99.62,934,"C:94.9%[S:90.7%,D:4.2%],F:3.0%,M:2.1%,n:954",48.8,92.3,hifiasm-0.19.8-r603+purge+yahs,,,"Nereididae,39820"
,4 data complete,41_data_asm,,,wpNepCirr3,MBA-211007-004C,Nephtys cirrosa,,,,,white catworm,U,,,714606,Nephtys,Nephtyidae,36119,Phyllodocida,Annelida,SAMEA13854413,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,"4,597","5,884",5.0,51,41,55,,,2024-03-08,IN_PROGRESS,COMPLETE,wpNepCirr1,●,,,,,●,●,,,,,4.07,"11,083",230.55,"8,772",804.43,"8,322",,64.9,99.7,hifiasm-0.19.8-r603+purge+yahs,,,"Nephtyidae,36119"
,4 data complete,41_data_asm,,poor hic,wpNepHomb4,NHMUK014451463,Nephtys hombergii,,,,,(a catworm),H,,,36121,Nephtys,Nephtyidae,36119,Phyllodocida,Annelida,SAMEA14448343,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,"4,597","4,288",3.0,49,34,33,,,2024-06-05,COMPLETE,COMPLETE,wpNepHomb1,●,,,,,●,●,,,,,2.12,"11,607",8.09,"5,048",49.36,"5,412","C:94.7%[S:85.5%,D:9.2%],F:4.0%,M:1.3%,n:954",61.2,99.2,hifiasm-0.19.8-r603+purge+yahs,,,"Nephtyidae,36119"
,5 data issue,52_hic_fail,,,wsSpiLama1,MBA-200715-006A,Spirobranchus lamarcki,,,,,(a keelworm),U,,,2082999,Spirobranchus,Serpulidae,51280,Sabellida,Annelida,SAMEA7536686,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,734,"1,011",3.8,47,61,89,,,2024-08-06,UNKNOWN,COMPLETE,,●,,,,,,,,,,,,,,,,,,,,,,,
,4 data complete,41_data_asm,,reasm after fixing uli import,wtAmpMida1,MBA-211006-004B,Amphicteis midas,,,,,golden head worm,U,,,2922910,Amphicteis,Ampharetidae,6374,Terebellida,Annelida,SAMEA13854377,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,"1,179",755,3.8,48,51,36,,,2024-08-17,IN_PROGRESS,COMPLETE,wtAmpMida3,●,,,,,●,●,,,,,,,,,,,,,,,,,"Ampharetidae,6374"
,4 data complete,41_data_asm,tolpipe,check barcode,wtCirTent3,MBA-200919-018C,Cirriformia tentaculata,2,,,,(a segmented worm),U,,,279646,Cirriformia,Cirratulidae,46590,Terebellida,Annelida,SAMEA112183864,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,"3,325",556,2.3,45,29,5,,,2023-03-07,IN_PROGRESS,IN_PROGRESS,wtCirTent3,●,,,,,●,,,,,,2.12,801,27.76,441,64.56,640,"C:95.4%[S:92.3%,D:3.1%],F:3.1%,M:1.5%,n:954",58.2,98.8,hifiasm-0.19.5-r587+purge+yahs,,,"Cirratulidae,46590"
